Food Code,ADD_SUGARS,,
26305130,0.1,,
26305131,0.11,,
26305160,0,,
26305180,0,,
26307140,0.2,,
26309140,0.2,,
26309160,0,,
26311110,0,,
26311120,0,,
26311121,0,,
26311140,0.2,,
26311160,0,,
26311170,0.1,,
26311171,0.11,,
26311180,0,,
26313100,0,,
26313110,0,,
26313160,0,,
26315100,0,,
26315110,0.2,,
26315120,0,,
26315121,0,,
26315130,0,,
26315140,0.2,,
26315160,0.1,,
26315161,0.11,,
26315180,0,,
26315190,0,,
26317110,0,,
26317120,0,,
26317121,0,,
26317130,0,,
26317140,0.2,,
26317160,0.1,,
26317161,0.11,,
26319110,0.2,,
26319120,0,,
26319121,0,,
26319122,0,,
26319123,0,,
26319124,0,,
26319130,0,,
26319140,0.2,,
26319141,0.2,,
26319142,0.2,,
26319143,0.22,,
26319144,0.22,,
26319145,0,,
26319160,0.1,,
26319161,0.1,,
26319162,0.1,,
26319163,0.11,,
26319164,0.11,,
26319170,0,,
26319180,0,,
26321110,0,,
27111000,0,,
27111100,0,,
27111200,0,,
27111300,0,,
27111310,0,,
27111400,0,,
27111405,0,,
27111406,0,,
27111407,0,,
27111410,0,,
27111420,0,,
27111430,0,,
27111440,0,,
27111500,1.09,,
27112000,0,,
27112010,0,,
27113000,0,,
27113100,0,,
27113200,0,,
27113300,0.24,,
27114000,0,,
27115000,0,,
27115100,0.42,,
27116100,0,,
27116110,0,,
27116200,2.11,,
27116300,1.43,,
27116350,0,,
27116400,0,,
27118110,0,,
27118120,0,,
27118130,0.35,,
27118140,0,,
27118180,0,,
27120020,0,,
27120030,2.27,,
27120060,1.46,,
27120080,0,,
27120090,0,,
27120100,0,,
27120110,0.18,,
27120120,0,,
27120130,0,,
27120150,0,,
27120210,0.15,,
27120250,0.22,,
27121000,0,,
27121010,0,,
27121410,0,,
27130010,0,,
27130050,0,,
27133010,0,,
27135010,0,,
27135020,0,,
27135030,0,,
27135040,0,,
27135050,0,,
27135110,0,,
27135150,0.13,,
27136050,0,,
27136080,0,,
27136100,0,,
27141000,0,,
27141030,0.39,,
27141035,0.3,,
27141050,0,,
27141500,0,,
27142000,0,,
27142100,0,,
27142200,0,,
27143000,0,,
27144000,0,,
27145000,0.35,,
27146011,2.19,,
27146100,1.43,,
27146110,1.43,,
27146150,0,,
27146155,0,,
27146160,0.4,,
27146200,0,,
27146250,0.13,,
27146300,0,,
27146350,3,,
27146360,3.09,,
27146400,0,,
27148010,0,,
27150010,0,,
27150020,1.02,,
27150030,0,,
27150050,0,,
27150060,0,,
27150070,0,,
27150110,0.54,,
27150120,0,,
27150130,0,,
27150140,0,,
27150151,0.39,,
27150155,0.3,,
27150160,0.13,,
27150170,1.42,,
27150210,0,,
27150230,0,,
27150250,2,,
27150310,0,,
27150320,0,,
27150325,0,,
27150330,0,,
27150350,0,,
27150370,0,,
27150410,0.42,,
27150510,0,,
27151030,0,,
27151040,0,,
27151050,0,,
27151070,0,,
27160010,2.28,,
27160100,0,,
27161010,0,,
27162010,0,,
27162040,0.39,,
27162060,0.3,,
27162500,0,,
27163010,0,,
27211000,0,,
27211100,0,,
27211110,0,,
27211150,0,,
27211190,0,,
27211200,0,,
27211300,0,,
27211400,0,,
27211500,0,,
27211550,0,,
27212000,0,,
27212050,0,,
27212100,0.2,,
27212120,0,,
27212150,0,,
27212200,0,,
27212300,0,,
27212350,0,,
27212400,0,,
27212500,0,,
27213000,0,,
27213010,0,,
27213100,0,,
27213120,0.26,,
27213150,0,,
27213200,0,,
27213300,0,,
27213400,0,,
27213420,0,,
27213500,0,,
27213600,0,,
27214100,0,,
27214110,0,,
27214300,0,,
27214500,0,,
27218110,0,,
27218210,0,,
27218310,0,,
27220010,0.29,,
27220020,0,,
27220030,0,,
27220050,0.26,,
27220080,0,,
27220110,0,,
27220120,0,,
27220150,0,,
27220170,0,,
27220190,0,,
27220210,0,,
27220310,0,,
27220510,0,,
27220520,0,,
27221100,0,,
27221110,0,,
27221150,0,,
27230010,0.74,,
27231000,0,,
27232000,0,,
27233000,0,,
27235000,0,,
27235750,0,,
27236000,0,,
27241000,0,,
27241010,0,,
27242000,0,,
27242200,0,,
27242250,0,,
27242300,0,,
27242310,0,,
27242350,0,,
27242400,0,,
27242500,0,,
27243000,0,,
27243100,0,,
27243300,0,,
27243400,0,,
27243500,0,,
27243600,0,,
27246100,0,,
27246200,0.29,,
27246300,0,,
27246400,0,,
27246500,0.11,,
27246505,0,,
27250020,0.11,,
27250030,0,,
27250040,0,,
27250050,0,,
27250060,0,,
27250070,0,,
27250080,0.14,,
27250110,0,,
27250120,0,,
27250122,0,,
27250124,0,,
27250126,0,,
27250128,0,,
27250130,0,,
27250132,0,,
27250150,0.14,,
27250160,0,,
27250210,0,,
27250220,0,,
27250250,0,,
27250260,0.17,,
27250270,0.13,,
27250300,0,,
27250310,0,,
27250400,0,,
27250410,0,,
27250450,0.12,,
27250520,1.43,,
27250550,0,,
27250610,0,,
27250630,0,,
27250710,0,,
27250810,0,,
27250820,0,,
27250830,0,,
27250900,0,,
27250950,0,,
27251010,0,,
27260010,0,,
27260050,0,,
27260080,0,,
27260090,0,,
27260100,0,,
27260110,0,,
27260500,0,,
27260510,0.11,,
27261000,0,,
27261500,0,,
27311110,0,,
27311120,0,,
27311210,0,,
27311220,0,,
27311310,0,,
27311320,0,,
27311410,0,,
27311420,0,,
27311510,0,,
27311600,0,,
27311605,0,,
27311610,0,,
27311620,0,,
27311625,0,,
27311630,0,,
27311635,0,,
27311640,0,,
27311645,0,,
27311650,0,,
27313010,0,,
27313020,0,,
27313110,0,,
27313150,0,,
27313160,0,,
27313210,0,,
27313220,0,,
27313310,0,,
27313320,0,,
27313410,0,,
27313420,0,,
27315010,0,,
27315020,0,,
27315210,0,,
27315220,0,,
27315250,0.32,,
27315270,0,,
27315310,0,,
27315320,0,,
27315330,0,,
27315340,0,,
27315410,0,,
27315420,0,,
27315510,0,,
27315520,0,,
27317010,0,,
27317100,0,,
27317110,0,,
27319010,0.22,,
27320020,0,,
27320025,0,,
27320027,0,,
27320030,0,,
27320040,0,,
27320070,0,,
27320080,0,,
27320090,0,,
27320100,0,,
27320110,0,,
27320120,0,,
27320130,0,,
27320140,0,,
27320150,0,,
27320210,0,,
27320310,0,,
27320320,0,,
27320330,0,,
27320340,0,,
27320350,0,,
27320410,0,,
27320450,0,,
27320500,1.23,,
27330010,0,,
27330030,0,,
27330050,0,,
27330060,0,,
27330080,0,,
27330110,0,,
27330170,0,,
27330210,0,,
27330220,0,,
27331150,0,,
27332100,0,,
27332110,0,,
27335100,0,,
27335500,0,,
27336100,0,,
27336150,0,,
27336200,0,,
27336250,0,,
27336300,0,,
27336310,0,,
27341000,0,,
27341010,0,,
27341020,0,,
27341025,0,,
27341030,0,,
27341035,0,,
27341040,0,,
27341045,0,,
27341050,0,,
27341055,0,,
27341060,0,,
27341310,0,,
27341320,0,,
27341510,0,,
27341520,0,,
27343010,0,,
27343020,0,,
27343410,0,,
27343420,0,,
27343470,0,,
27343480,0,,
27343510,0,,
27343520,0,,
27343910,0,,
27343950,0,,
27343960,0,,
27345010,0,,
27345020,0,,
27345210,0,,
27345220,0,,
27345230,0,,
27345310,0,,
27345320,0,,
27345410,0,,
27345420,0,,
27345440,0,,
27345450,0,,
27345510,0,,
27345520,0,,
27347100,0,,
27347200,0.29,,
27347210,0.29,,
27347220,0.22,,
27347230,0.21,,
27347240,0,,
27347250,0,,
27348100,0,,
27350020,0,,
27350030,0,,
27350050,0,,
27350060,0,,
27350070,0,,
27350080,0,,
27350090,0,,
27350100,0,,
27350110,0,,
27350200,0,,
27350310,0,,
27350410,0,,
27351010,0,,
27351030,0,,
27351040,0,,
27360000,0,,
27360010,0,,
27360050,0,,
27360080,0,,
27360090,0,,
27360100,0,,
27360120,0,,
27361010,0,,
27362000,0,,
27363000,0,,
27363100,0,,
27410210,0,,
27410220,0,,
27410250,0,,
27411100,0,,
27411120,0,,
27411150,0,,
27411200,0,,
27414100,0,,
27414200,0,,
27415100,0,,
27415110,0.11,,
27415120,0,,
27415130,0,,
27415140,0,,
27415150,0,,
27415170,0.13,,
27415200,0,,
27415220,0,,
27416100,0.98,,
27416150,0,,
27416200,0,,
27416250,0.38,,
27416300,0.27,,
27416400,0.24,,
27416450,0,,
27416500,0,,
27418110,0,,
27418210,0,,
27418310,0,,
27418410,0,,
27420010,0.11,,
27420020,0.37,,
27420040,0.19,,
27420060,0,,
27420080,0,,
27420100,0,,
27420110,0,,
27420120,0,,
27420150,0.13,,
27420160,0.13,,
27420170,0,,
27420200,0,,
27420250,0,,
27420270,0,,
27420350,0,,
27420370,0,,
27420390,0,,
27420400,0,,
27420410,0,,
27420450,0,,
27420460,0,,
27420470,0.26,,
27420500,0,,
27420510,0,,
27420520,0,,
27421010,0,,
27422010,0.12,,
27430400,0,,
27430410,0,,
27430500,0,,
27430510,0,,
27430580,0,,
27430590,0,,
27430610,0,,
27440110,0,,
27440120,0,,
27440130,0,,
27441120,0,,
27442110,0,,
27442120,0,,
27443110,0,,
27443120,0,,
27443150,0,,
27445110,0,,
27445120,0,,
27445125,0,,
27445130,0,,
27445150,2.14,,
27445180,0.16,,
27445220,0.46,,
27445250,0.13,,
27446100,0,,
27446200,0.38,,
27446205,0.3,,
27446220,0.34,,
27446225,0.55,,
27446230,0.89,,
27446235,0.55,,
27446240,0.56,,
27446245,0.57,,
27446250,0.93,,
27446255,0.85,,
27446260,0.93,,
27446300,0,,
27446310,0,,
27446315,0,,
27446320,0,,
27446330,0,,
27446332,0,,
27446350,0,,
27446355,0,,
27446360,0,,
27446362,0,,
27446400,0,,
27446410,0,,
27448020,0,,
27448030,0,,
27450010,0,,
27450020,0,,
27450030,0.36,,
27450040,0,,
27450060,0.37,,
27450061,0.55,,
27450062,0.88,,
27450063,0.55,,
27450064,0.56,,
27450065,0.53,,
27450066,0.92,,
27450067,0.84,,
27450068,0.92,,
27450070,0,,
27450080,0,,
27450090,0.34,,
27450100,0.34,,
27450110,0,,
27450120,0,,
27450130,0.7,,
27450150,0,,
27450180,0,,
27450190,0,,
27450200,0,,
27450210,0,,
27450250,0.11,,
27450310,0,,
27450400,0,,
27450405,0,,
27450410,0,,
27450420,0,,
27450430,0,,
27450450,0,,
27450470,0.13,,
27450510,0,,
27450600,0,,
27450610,0,,
27450650,0,,
27450660,0,,
27450700,0,,
27450710,0,,
27450740,0,,
27450750,0,,
27450760,0,,
27451010,0,,
27451030,0,,
27451060,0,,
27451070,0,,
27460010,0,,
27460100,0,,
27460490,0,,
27460510,0,,
27460710,0,,
27460750,0,,
27462000,0,,
27463000,0,,
27464000,0,,
27500050,0.72,,
27500100,0.72,,
27500300,0,,
27510000,0.52,,
27510130,1.86,,
27510140,0.69,,
27510155,0.52,,
27510160,0.66,,
27510170,0.8,,
27510171,0.64,,
27510172,0.98,,
27510190,0.71,,
27510191,0.5,,
27510195,0.54,,
27510196,0.52,,
27510215,0.52,,
27510229,0.74,,
27510231,0.55,,
27510232,0.71,,
27510235,0.52,,
27510241,0.52,,
27510242,0.5,,
27510245,0.42,,
27510246,0.4,,
27510254,0.37,,
27510255,0.36,,
27510257,0.32,,
27510258,0.31,,
27510261,0.42,,
27510262,0.26,,
27510263,0.25,,
27510371,0.49,,
27510386,0.55,,
27510387,0.66,,
27510388,0.66,,
27510389,0.73,,
27510401,0.32,,
27510405,0.26,,
27510501,0.84,,
27510521,0.59,,
27510531,0.81,,
27510551,0.91,,
27510552,0.74,,
27510553,0.87,,
27510565,0.79,,
27510573,0.57,,
27510575,0.64,,
27510576,0.62,,
27510601,0.59,,
27510605,0.49,,
27510615,0.63,,
27510631,0.59,,
27510632,0.57,,
27510635,0.49,,
27510636,0.48,,
27510649,0.41,,
27510652,0.4,,
27510655,0.37,,
27510657,0.36,,
27510658,0.3,,
27510659,0.29,,
27510661,0.57,,
27510671,0.37,,
27510675,0.3,,
27510700,0.7,,
27510705,0.41,,
27510910,0.35,,
27510950,0.74,,
27511010,0.35,,
27513010,0.41,,
27513020,0.22,,
27513040,0.55,,
27513041,0.52,,
27513050,0.31,,
27513060,0.55,,
27513070,0.5,,
27515000,0.57,,
27515010,0.47,,
27515020,0.52,,
27515030,0.48,,
27515040,0.59,,
27515050,0,,
27515070,0.48,,
27515080,0.28,,
27516010,0,,
27517000,0.15,,
27520110,0.54,,
27520120,0.4,,
27520140,0.38,,
27520150,0.35,,
27520155,0.4,,
27520156,0,,
27520170,0.36,,
27520250,0.35,,
27520300,0.42,,
27520310,0.4,,
27520320,0.32,,
27520340,0.44,,
27520360,0.39,,
27520370,0.37,,
27520380,0.36,,
27520390,0.62,,
27520410,0.65,,
27520420,0.9,,
27520500,1.88,,
27520510,3.62,,
27520520,0.45,,
27540110,0.43,,
27540111,0.36,,
27540120,0.35,,
27540130,1.13,,
27540132,0.54,,
27540139,0.59,,
27540145,0.18,,
27540146,0.54,,
27540147,0.47,,
27540152,0.56,,
27540153,0.49,,
27540160,0.54,,
27540175,0.55,,
27540176,0.48,,
27540185,0.54,,
27540186,0.47,,
27540195,0.57,,
27540196,0.49,,
27540205,0.55,,
27540206,0.48,,
27540210,0.12,,
27540285,0.49,,
27540290,0.95,,
27540291,0.95,,
27540295,0.53,,
27540296,0.47,,
27540300,0.12,,
27540310,0.34,,
27540320,0.35,,
27540350,0.74,,
27540360,0.63,,
27540361,0.56,,
27541000,0.41,,
27541001,0.5,,
27545100,0.59,,
27545110,0.57,,
27550000,0.62,,
27550100,0.53,,
27550110,0.33,,
27550120,0.33,,
27550150,0.43,,
27550200,0.63,,
27550300,0.53,,
27550400,0.62,,
27550405,0.53,,
27550410,0.6,,
27550415,0.52,,
27550420,0.61,,
27550425,0.14,,
27550510,0.4,,
27550720,0.55,,
27550730,0.52,,
27550740,0.55,,
27550745,0.49,,
27550755,0.33,,
27550800,0.3,,
27560000,0.62,,
27560110,0.72,,
27560120,0.54,,
27560300,1.71,,
27560350,0.46,,
27560410,0.85,,
27560500,0.51,,
27560510,0.59,,
27560650,0.36,,
27560660,2.41,,
27560670,0.46,,
27560705,0.76,,
27560710,0.58,,
27560720,0.73,,
27560910,0.4,,
27563010,0.45,,
27564000,0.81,,
27564001,0.81,,
27564002,0.73,,
27564003,0.97,,
27564004,0.78,,
27564010,0.51,,
27564020,0.63,,
27564030,0.6,,
27564040,0.56,,
27564050,0.75,,
27564060,0.81,,
27564061,0.81,,
27564062,0.73,,
27564063,0.97,,
27564064,0.78,,
27564070,0.51,,
27564080,0.63,,
27564090,0.6,,
27564100,0.56,,
27564110,0.75,,
27564120,1.05,,
27564121,1.05,,
27564122,0.97,,
27564123,1.22,,
27564124,1.02,,
27564130,0.77,,
27564140,0.91,,
27564150,0.85,,
27564160,0.81,,
27564170,1,,
27564180,1.02,,
27564181,1.02,,
27564182,0.94,,
27564183,1.18,,
27564184,0.99,,
27564190,0.76,,
27564200,0.88,,
27564210,0.83,,
27564220,0.79,,
27564230,0.97,,
27564240,0.8,,
27564241,0.8,,
27564242,0.73,,
27564243,0.96,,
27564244,0.77,,
27564250,0.5,,
27564260,0.63,,
27564270,0.59,,
27564280,0.55,,
27564290,0.74,,
27564300,0.64,,
27564301,0.64,,
27564302,0.56,,
27564303,0.79,,
27564304,0.6,,
27564310,0.3,,
27564320,0.42,,
27564330,0.41,,
27564340,0.37,,
27564350,0.55,,
27564360,0.64,,
27564361,0.64,,
27564362,0.56,,
27564363,0.79,,
27564364,0.6,,
27564370,0.3,,
27564380,0.42,,
27564390,0.41,,
27564400,0.37,,
27564410,0.55,,
27564418,0.64,,
27564420,0.56,,
27564430,0.26,,
27564440,0.5,,
27564441,0.5,,
27564442,0.5,,
27564443,0.6,,
27564444,0.48,,
27564450,0.29,,
27564460,0.36,,
27564470,0.36,,
27564480,0.33,,
27564490,0.44,,
27564500,0.5,,
27564501,0.5,,
27564502,0.45,,
27564503,0.6,,
27564504,0.48,,
27564510,0.29,,
27564520,0.36,,
27564530,0.36,,
27564540,0.33,,
27564550,0.44,,
27564560,0.36,,
27564570,0.16,,
27570310,0.71,,
27601000,0,,
27610100,0,,
27610110,0,,
27610120,0,,
27610710,0,,
27610730,0,,
27640050,0,,
27640100,0,,
27640110,0,,
27640120,0,,
27640810,0,,
27641000,0,,
27642100,0,,
27642110,0,,
27642120,0,,
27642130,0,,
27644110,0,,
28101000,0,,
28110000,0,,
28110150,0,,
28110220,0,,
28110250,0,,
28110270,0,,
28110300,0,,
28110310,0,,
28110330,0.32,,
28110350,0.32,,
28110370,0,,
28110380,0.3,,
28110390,1.6,,
28110510,0,,
28110620,1.52,,
28110660,0,,
28113110,0,,
28113140,0,,
28140100,0,,
28140320,0.81,,
28140710,0,,
28140720,0,,
28140740,1.59,,
28140810,0.47,,
28141010,0.73,,
28141201,0.83,,
28141250,0.2,,
28141650,0,,
28143020,1.38,,
28143040,0.17,,
28143080,0,,
28143130,0.47,,
28143150,0,,
28143170,0,,
28143180,0,,
28143190,0,,
28143200,0.15,,
28144100,0,,
28145000,0.2,,
28145100,0.72,,
28145110,0,,
28145210,0.2,,
28150220,0,,
28150510,0,,
28153010,0,,
28154010,0.16,,
28160300,0.21,,
28160310,0.21,,
28310110,0,,
28310150,0,,
28310160,0,,
28310170,0,,
28310230,0,,
28310320,0,,
28310330,0.16,,
28310420,0,,
28311010,0,,
28311020,0,,
28311030,0,,
28315050,0,,
28315140,0,,
28315150,0,,
28315160,0,,
28317010,0,,
28320140,0,,
28320160,0,,
28320300,0,,
28321130,0,,
28331110,0,,
28340110,0,,
28340120,0,,
28340130,0,,
28340150,0,,
28340179,0,,
28340180,0,,
28340210,0,,
28340220,0,,
28340310,0.15,,
28340510,0,,
28340550,0,,
28340580,0,,
28340590,0,,
28340600,0,,
28340610,0,,
28340630,0,,
28340640,0,,
28340660,0,,
28340670,0,,
28340680,0,,
28340690,0,,
28340700,0,,
28340750,0,,
28340800,0.2,,
28345010,0,,
28345020,0,,
28345030,0,,
28345110,0,,
28345120,0,,
28345130,0,,
28345160,0,,
28350040,0,,
28350050,0,,
28350110,0,,
28350120,0,,
28350210,0,,
28350220,0,,
28350310,0,,
28351110,0,,
28351120,0,,
28351160,0,,
28351170,0,,
28355110,0,,
28355120,0,,
28355130,0,,
28355140,0,,
28355210,0,,
28355250,0,,
28355260,0,,
28355310,0,,
28355350,0,,
28355410,0,,
28355420,0,,
28355430,0,,
28355440,0,,
28355450,0,,
28355460,0,,
28355470,0,,
28355480,0,,
28360100,0,,
28360210,0,,
28500000,0,,
28500040,0,,
28501010,0,,
28501110,0,,
28520000,0.91,,
28520010,0,,
28520100,0,,
28522000,1.34,,
31101010,0,,
31102000,0,,
31103010,0,,
31105005,0,,
31105010,0,,
31105020,0,,
31105030,0,,
31105040,0,,
31105060,0,,
31105080,0,,
31105085,0,,
31105090,0,,
31106000,0,,
31106010,0,,
31106020,0,,
31107000,0,,
31108010,0,,
31108100,0,,
31108110,0,,
31108120,0,,
31110010,0,,
31111000,0,,
31111010,0,,
31111020,0,,
31201000,0,,
31202000,0,,
31203000,0,,
32101000,0,,
32101500,0.12,,
32102000,0,,
32103000,0,,
32103015,0.17,,
32103020,0.49,,
32103025,0.17,,
32103030,0.18,,
32103035,0.19,,
32103040,0.53,,
32103045,0,,
32103050,0.54,,
32105180,0,,
32105190,0.19,,
32105200,0.64,,
32105210,0.64,,
32105220,0.64,,
32105230,0.64,,
32105240,0.64,,
32105310,0,,
32105330,0.28,,
32110100,0,,
32110150,0.2,,
32129990,0,,
32130000,0,,
32130010,0,,
32130020,0,,
32130040,0,,
32130060,0,,
32130065,0,,
32130070,0,,
32130080,0,,
32130100,0,,
32130110,0,,
32130120,0,,
32130140,0,,
32130160,0,,
32130170,0,,
32130190,0,,
32130200,0,,
32130210,0,,
32130220,0,,
32130240,0,,
32130260,0,,
32130265,0,,
32130270,0,,
32130290,0,,
32130300,0,,
32130310,0,,
32130320,0,,
32130340,0,,
32130360,0,,
32130365,0,,
32130370,0,,
32130400,0,,
32130410,0,,
32130420,0,,
32130430,0,,
32130440,0,,
32130450,0,,
32130460,0,,
32130470,0,,
32130480,0,,
32130490,0,,
32130500,0,,
32130510,0,,
32130600,0,,
32130610,0,,
32130620,0,,
32130630,0,,
32130640,0,,
32130650,0,,
32130660,0,,
32130670,0,,
32130680,0,,
32130690,0,,
32130700,0,,
32130710,0,,
32130800,0,,
32130810,0,,
32130820,0,,
32130830,0,,
32130840,0,,
32130850,0,,
32130860,0,,
32130870,0,,
32130880,0,,
32130890,0,,
32130900,0,,
32130910,0,,
32131000,0,,
32131010,0,,
32131020,0,,
32131030,0,,
32131040,0,,
32131050,0,,
32131060,0,,
32131070,0,,
32131080,0,,
32131090,0,,
32131100,0,,
32131110,0,,
32131200,0,,
32131210,0,,
32131220,0,,
32202000,0.47,,
32202010,0.39,,
32202020,0.27,,
32202025,0.39,,
32202030,0.35,,
32202034,0.5,,
32202045,0.55,,
32202050,0.26,,
32202055,1.39,,
32202060,0.23,,
32202070,0.31,,
32202075,1.79,,
32202080,0.39,,
32202085,0.44,,
32202090,0.31,,
32202110,0.31,,
32202120,0.56,,
32202130,0.24,,
32202200,0.15,,
32203010,0.31,,
32204010,0.43,,
32300100,0,,
32301100,0,,
32400055,0,,
32400060,0,,
32400065,0,,
32400070,0,,
32400075,0,,
32400078,0,,
32400080,0,,
32400100,0,,
32400200,0,,
32400300,0,,
32400400,0,,
32400500,0,,
32400600,0,,
32400700,0,,
32401000,17.21,,
33001010,0,,
33001050,0,,
33401000,0,,
33401100,0,,
33401200,0,,
33401300,0,,
33401400,0,,
33401500,0,,
33401600,0,,
41100990,0,,
41101010,0,,
41101020,0,,
41101060,0,,
41101070,0,,
41101080,0,,
41101090,0,,
41101110,0,,
41101120,0,,
41101140,0,,
41101180,0,,
41101210,0,,
41101990,0,,
41102010,0,,
41102020,0,,
41102040,0,,
41102080,0,,
41102110,0,,
41102150,0,,
41102170,0,,
41102210,0,,
41102990,0,,
41103010,0,,
41103070,0,,
41103990,0,,
41104010,0,,
41104020,0,,
41104040,0,,
41104080,0,,
41104110,0,,
41104200,0,,
41104250,0,,
41105990,0,,
41106010,0,,
41106020,0,,
41106040,0,,
41106080,0,,
41106110,0,,
41106150,0,,
41106170,0,,
41106510,0,,
41107010,0,,
41108010,0,,
41201010,1.59,,
41201020,1.53,,
41201050,0,,
41202505,0,,
41202510,0,,
41203030,0.42,,
41205010,0,,
41205017,0,,
41205030,0,,
41205040,0,,
41205050,0,,
41205055,0,,
41205070,0,,
41205075,0,,
41205100,2.14,,
41206030,1.19,,
41208030,1.59,,
41208100,0,,
41209000,0,,
41210000,4.81,,
41221000,0,,
41221020,0,,
41300990,0,,
41301010,0,,
41301990,0,,
41302010,0,,
41302020,0,,
41302040,0,,
41302080,0,,
41302110,0,,
41303000,0,,
41303010,0,,
41304000,0.48,,
41304970,0,,
41304990,0,,
41305000,0,,
41305020,0,,
41310900,0,,
41311000,0,,
41311020,0,,
41311030,0,,
41311040,0,,
41410010,0,,
41410015,0,,
41420010,0,,
41420020,0,,
41420050,0,,
41420100,2.97,,
41420110,0,,
41420200,0,,
41420250,6.49,,
41420300,0,,
41420350,0,,
41420380,0.2,,
41420400,3.36,,
41420410,3.36,,
41420450,2.39,,
41421010,0,,
41421020,0.15,,
41425010,0,,
41440000,0,,
41480020,4.24,,
41601010,0.14,,
41601020,0.14,,
41601030,0.12,,
41601040,0,,
41601070,0,,
41601080,0,,
41601090,0,,
41601110,0.16,,
41601130,0,,
41601140,0,,
41601160,0.47,,
41601180,0,,
41601200,0,,
41602010,0.16,,
41602020,0,,
41602030,0.16,,
41602050,0.58,,
41602070,0,,
41602090,0,,
41603010,0,,
41810200,0,,
41810250,0,,
41810400,0,,
41810600,0,,
41810610,0,,
41811400,0,,
41811600,0,,
41811800,0.12,,
41811890,0,,
41811950,0,,
41812000,0.37,,
41812400,0,,
41812450,0,,
41812500,0,,
41812510,0,,
41812600,0,,
41812800,0,,
41812850,0,,
41901020,0.8,,
42100050,0,,
42100100,0,,
42101000,0,,
42101110,0,,
42101120,0,,
42101130,0,,
42101300,0,,
42101350,5.18,,
42102000,0,,
42104000,0,,
42104050,0,,
42104100,0,,
42104105,0,,
42104110,0,,
42104500,5.18,,
42105000,0,,
42106000,0,,
42106020,7.08,,
42107000,0,,
42109100,0,,
42110000,0,,
42110050,0,,
42110100,0,,
42110110,0,,
42110120,0,,
42110150,0,,
42110160,0,,
42110300,4,,
42111000,0,,
42111030,0,,
42111040,0,,
42111100,0,,
42111110,0,,
42111200,0,,
42111205,0,,
42111210,0,,
42111500,2.85,,
42112000,0,,
42112100,0,,
42112200,0,,
42112210,0,,
42112300,5.18,,
42113000,0,,
42114130,0,,
42114140,0,,
42114142,0,,
42114145,0,,
42116000,0,,
42116100,5.18,,
42200500,0.34,,
42200510,0.34,,
42200600,7.6,,
42201000,0.97,,
42202000,1.38,,
42202010,1.37,,
42202100,0.88,,
42202130,0.39,,
42202150,1.09,,
42202200,1.37,,
42203000,7.22,,
42203100,7.34,,
42203200,0,,
42204050,3.59,,
42204100,0,,
42301010,1.07,,
42301015,1.07,,
42301020,1.24,,
42301025,1.24,,
42301115,0.96,,
42301120,1.14,,
42301125,1.14,,
42302010,3.21,,
42302015,3.21,,
42302020,3.35,,
42302025,3.35,,
42302055,3.13,,
42302060,3.27,,
42302065,3.27,,
42302105,1.98,,
42302110,2.12,,
42302115,2.12,,
42302155,1.9,,
42302160,2.04,,
42302165,2.04,,
42303100,3.21,,
42401010,0,,
42401100,1.6,,
42402010,10.6,,
42403010,0,,
42404010,1.2,,
42500000,3.18,,
42500100,0,,
42501000,3.18,,
42501500,5.06,,
42502100,1.65,,
43101050,0,,
43101100,0,,
43101150,0,,
43102000,0,,
43102100,0,,
43102300,0.7,,
43102400,0,,
43103000,0,,
43103300,0,,
43104000,0,,
43107000,0,,
43108010,0,,
44201000,0,,
51000100,0.9,,
51000110,0.99,,
51000180,0.47,,
51000190,0.51,,
51000200,1.44,,
51000300,0.37,,
51000400,1.37,,
51101000,0.9,,
51101010,0.99,,
51101050,0.47,,
51101060,0.51,,
51102010,0.98,,
51102020,1.12,,
51105010,0.43,,
51105040,0.47,,
51106010,0.25,,
51106020,0.27,,
51106200,1.64,,
51106210,1.82,,
51106300,0.82,,
51106310,0.9,,
51107010,0.43,,
51107040,0.47,,
51108010,0.26,,
51108100,0.13,,
51109010,0,,
51109040,0,,
51109100,0.25,,
51109110,0.28,,
51109150,0.21,,
51109200,0.23,,
51111010,0.39,,
51111040,0.43,,
51113010,3.31,,
51113100,0.99,,
51115010,3.5,,
51115020,3.85,,
51119010,0.17,,
51119040,0.18,,
51121015,0.19,,
51121025,0.19,,
51121035,0.19,,
51121045,0.19,,
51121055,0.19,,
51121065,0.15,,
51121075,0.17,,
51121110,0.4,,
51121120,0.44,,
51122000,0.2,,
51122010,0.21,,
51122100,0.16,,
51122110,0.18,,
51122300,0.95,,
51122310,1.04,,
51123010,0,,
51123020,0,,
51127010,2.23,,
51127020,2.45,,
51129010,0.81,,
51129020,0.89,,
51130510,0.9,,
51130520,0.99,,
51133010,0.43,,
51133020,0.47,,
51134000,0.38,,
51134010,0.42,,
51135000,0.44,,
51135010,0.48,,
51136000,0,,
51140100,0.41,,
51150000,1.44,,
51153000,0.37,,
51154010,1.44,,
51154100,1.44,,
51154510,0,,
51154550,0.17,,
51154600,0.72,,
51155000,0,,
51156500,0.75,,
51157000,1.44,,
51158100,0.59,,
51159000,0.43,,
51160000,3.23,,
51160100,6.31,,
51160110,5.41,,
51161000,6.31,,
51161020,7.68,,
51161030,0,,
51161050,7.17,,
51161250,2.33,,
51161270,3.13,,
51161280,3.3,,
51165000,6.31,,
